      313	2020-06-01 16:24:20	1	0	2	0
      313	2020-06-01 16:24:28	1	1	2	0
      313	2020-06-01 16:24:45	1	1	2	0
      502	2020-06-01 17:49:36	1	1	2	0
      502	2020-06-01 17:49:38	1	1	2	0
      612	2020-06-01 18:04:25	1	1	2	0
      617	2020-06-01 18:04:35	1	1	2	0
      702	2020-06-01 18:04:53	1	1	2	0
      702	2020-06-01 18:04:55	1	1	2	0
      636	2020-06-01 18:19:25	1	1	2	0
      601	2020-06-01 18:52:31	1	1	1	0
     1701	2020-06-01 18:58:40	1	1	2	0
      401	2020-06-01 19:01:36	1	1	1	0
     1703	2020-06-01 19:07:14	1	1	2	0
     1702	2020-06-01 19:07:26	1	1	2	0
      608	2020-06-01 19:56:08	1	1	2	0
     1117	2020-06-01 20:16:42	1	1	16	0
      821	2020-06-01 20:51:20	1	1	16	0
      821	2020-06-01 20:51:22	1	1	16	0
     1171	2020-06-01 21:01:06	1	1	16	0
     1165	2020-06-01 21:04:16	1	1	1	0
     1154	2020-06-01 21:04:24	1	1	1	0
     1102	2020-06-01 21:07:05	1	1	1	0
     1106	2020-06-01 21:07:13	1	1	16	0
     1134	2020-06-01 21:07:23	1	1	1	0
     1136	2020-06-01 21:07:48	1	1	1	0
     1121	2020-06-01 21:08:09	1	1	1	0
     1137	2020-06-01 21:09:31	1	1	0	0
     1061	2020-06-01 21:10:48	1	1	1	0
      819	2020-06-01 21:14:17	1	1	2	0
      819	2020-06-01 21:14:19	1	1	2	0
     1058	2020-06-01 21:14:28	1	1	1	0
     1062	2020-06-01 21:15:46	1	1	1	0
     1047	2020-06-01 21:16:55	1	1	1	0
     1113	2020-06-01 21:17:53	1	1	2	0
     1022	2020-06-01 21:18:50	1	1	1	0
     1148	2020-06-01 21:18:59	1	1	1	0
     1135	2020-06-01 21:19:17	1	1	1	0
     1066	2020-06-01 21:19:40	1	1	16	0
     1146	2020-06-01 21:20:46	1	1	2	0
      820	2020-06-01 21:21:02	1	1	0	0
     1040	2020-06-01 21:21:07	1	1	1	0
     1147	2020-06-01 21:21:24	1	1	2	0
     1147	2020-06-01 21:21:26	1	1	2	0
     1141	2020-06-01 21:21:50	1	1	0	0
     1051	2020-06-01 21:21:58	1	1	1	0
     1051	2020-06-01 21:22:00	1	1	1	0
     1016	2020-06-01 21:22:57	1	1	1	0
     1118	2020-06-01 21:32:42	1	1	1	0
      305	2020-06-01 21:51:32	1	1	0	0
      307	2020-06-01 21:52:17	1	1	0	0
      620	2020-06-01 21:53:54	1	1	2	0
     1013	2020-06-01 21:55:50	1	1	1	0
      811	2020-06-01 21:56:38	1	1	16	0
      313	2020-06-01 22:05:55	1	1	2	0
      304	2020-06-01 22:06:05	1	1	0	0
      309	2020-06-01 22:06:48	1	1	0	0
      302	2020-06-01 22:07:10	1	1	0	0
     1501	2020-06-01 22:11:08	1	1	2	0
     1301	2020-06-01 22:13:15	1	1	1	0
      826	2020-06-01 23:51:13	1	1	16	0
      826	2020-06-01 23:51:16	1	1	16	0
      401	2020-06-02 05:57:10	1	0	1	0
      826	2020-06-02 06:59:59	1	0	16	0
     1035	2020-06-02 07:00:36	1	0	1	0
      612	2020-06-02 07:05:49	1	0	2	0
      606	2020-06-02 07:06:02	1	0	2	0
      601	2020-06-02 07:06:12	1	0	2	0
        1	2020-06-02 07:12:03	1	0	2	0
     1154	2020-06-02 07:17:17	1	0	1	0
      702	2020-06-02 07:38:42	1	0	1	0
      302	2020-06-02 07:46:46	1	0	0	0
      309	2020-06-02 07:51:57	1	0	0	0
     1121	2020-06-02 07:52:08	1	0	1	0
      304	2020-06-02 07:52:39	1	0	0	0
     1117	2020-06-02 07:53:07	1	0	16	0
     1047	2020-06-02 07:55:01	1	0	1	0
     1016	2020-06-02 07:56:12	1	0	1	0
     1061	2020-06-02 07:56:20	1	0	1	0
     1147	2020-06-02 07:57:13	1	0	2	0
      305	2020-06-02 07:57:53	1	0	1	0
      307	2020-06-02 07:58:01	1	0	0	0
     1102	2020-06-02 07:58:17	1	0	1	0
     1013	2020-06-02 07:58:40	1	0	1	0
     1022	2020-06-02 07:59:18	1	0	1	0
     1014	2020-06-02 07:59:42	1	0	16	0
     1058	2020-06-02 07:59:49	1	0	1	0
     1062	2020-06-02 08:00:15	1	0	1	0
      819	2020-06-02 08:01:11	1	0	2	0
     1136	2020-06-02 08:01:23	1	0	1	0
     1171	2020-06-02 08:01:34	1	0	16	0
     1134	2020-06-02 08:01:55	1	0	1	0
      823	2020-06-02 08:02:07	1	0	16	0
     1066	2020-06-02 08:03:15	1	0	16	0
     1135	2020-06-02 08:03:42	1	0	1	0
      821	2020-06-02 08:04:57	1	0	16	0
     1137	2020-06-02 08:05:22	1	0	0	0
     1113	2020-06-02 08:06:29	1	0	2	0
     1113	2020-06-02 08:06:31	1	0	2	0
     1027	2020-06-02 08:07:46	1	0	1	0
      810	2020-06-02 08:09:37	1	0	1	0
      617	2020-06-02 08:12:59	1	0	2	0
      617	2020-06-02 08:13:01	1	0	2	0
     1301	2020-06-02 08:13:51	1	0	1	0
      822	2020-06-02 08:13:59	1	0	2	0
      811	2020-06-02 08:14:07	1	0	1	0
      636	2020-06-02 08:14:18	1	0	2	0
      620	2020-06-02 08:14:25	1	0	2	0
      608	2020-06-02 08:15:56	1	0	2	0
      502	2020-06-02 08:17:42	1	1	0	0
     1702	2020-06-02 08:18:49	1	1	2	0
     1703	2020-06-02 08:18:54	1	1	2	0
      313	2020-06-02 08:19:17	1	1	2	0
      313	2020-06-02 08:19:35	1	0	2	0
     1701	2020-06-02 08:19:41	1	0	2	0
     1501	2020-06-02 08:21:56	1	0	2	0
      604	2020-06-02 08:38:39	1	0	0	0
      620	2020-06-02 18:05:38	1	0	2	0
      617	2020-06-02 18:06:14	1	0	2	0
      702	2020-06-02 18:06:27	1	0	2	0
      702	2020-06-02 18:06:38	1	1	2	0
      617	2020-06-02 18:06:56	1	1	2	0
      617	2020-06-02 18:06:58	1	1	2	0
      620	2020-06-02 18:07:03	1	1	2	0
      604	2020-06-02 18:19:34	1	1	0	0
      612	2020-06-02 18:25:50	1	1	2	0
      612	2020-06-02 18:25:52	1	1	2	0
      636	2020-06-02 18:51:22	1	1	2	0
     1701	2020-06-02 18:59:07	1	1	2	0
     1703	2020-06-02 18:59:20	1	1	2	0
     1702	2020-06-02 18:59:44	1	1	2	0
      401	2020-06-02 19:02:36	1	1	1	0
      313	2020-06-02 20:01:18	1	1	2	0
     1117	2020-06-02 20:10:51	1	1	16	0
     1117	2020-06-02 20:10:53	1	1	16	0
     1113	2020-06-02 20:30:15	1	1	2	0
     1113	2020-06-02 20:30:17	1	1	2	0
     1165	2020-06-02 21:04:08	1	1	1	0
      821	2020-06-02 21:04:49	1	1	16	0
      821	2020-06-02 21:04:52	1	1	16	0
     1136	2020-06-02 21:06:39	1	1	1	0
     1154	2020-06-02 21:06:45	1	1	1	0
      819	2020-06-02 21:06:58	1	1	2	0
      819	2020-06-02 21:07:00	1	1	2	0
      601	2020-06-02 21:07:26	1	1	1	0
      608	2020-06-02 21:07:36	1	1	2	0
     1102	2020-06-02 21:08:59	1	1	1	0
      826	2020-06-02 21:09:33	1	1	16	0
      823	2020-06-02 21:09:50	1	1	16	0
     1121	2020-06-02 21:10:00	1	1	1	0
     1137	2020-06-02 21:10:33	1	1	0	0
     1058	2020-06-02 21:10:50	1	1	1	0
     1135	2020-06-02 21:12:21	1	1	1	0
     1147	2020-06-02 21:12:42	1	1	2	0
     1014	2020-06-02 21:13:01	1	1	16	0
      820	2020-06-02 21:16:43	1	1	16	0
      820	2020-06-02 21:16:46	1	1	16	0
     1146	2020-06-02 21:16:51	1	1	2	0
     1501	2020-06-02 21:16:56	1	1	2	0
     1146	2020-06-02 21:17:13	1	1	2	0
     1164	2020-06-02 21:18:30	1	1	1	0
      811	2020-06-02 21:18:39	1	1	1	0
     1134	2020-06-02 21:20:04	1	1	1	0
     1141	2020-06-02 21:20:17	1	1	0	0
     1027	2020-06-02 21:20:23	1	1	1	0
     1061	2020-06-02 21:23:47	1	1	16	0
     1118	2020-06-02 21:23:54	1	1	1	0
     1062	2020-06-02 21:26:30	1	1	1	0
     1040	2020-06-02 21:27:38	1	1	1	0
     1066	2020-06-02 21:27:43	1	1	1	0
     1022	2020-06-02 21:29:04	1	1	1	0
     1047	2020-06-02 21:29:32	1	1	1	0
     1013	2020-06-02 21:31:39	1	1	1	0
     1016	2020-06-02 21:35:20	1	1	1	0
      302	2020-06-02 22:04:06	1	1	0	0
      305	2020-06-02 22:04:15	1	1	0	0
      304	2020-06-02 22:04:24	1	1	0	0
      309	2020-06-02 22:04:29	1	1	0	0
      307	2020-06-02 22:05:00	1	1	0	0
     1301	2020-06-02 22:11:06	1	1	1	0
      401	2020-06-03 05:58:57	1	0	1	0
      820	2020-06-03 06:47:55	1	0	0	0
      606	2020-06-03 07:02:16	1	0	2	0
      606	2020-06-03 07:02:18	1	0	2	0
      601	2020-06-03 07:08:07	1	0	2	0
        1	2020-06-03 07:08:44	1	0	2	0
      612	2020-06-03 07:09:59	1	0	2	0
      826	2020-06-03 07:16:35	1	0	16	0
      302	2020-06-03 07:24:13	1	0	0	0
     1058	2020-06-03 07:31:50	1	0	1	0
      702	2020-06-03 07:33:39	1	0	1	0
     1147	2020-06-03 07:35:17	1	0	2	0
     1013	2020-06-03 07:36:55	1	0	1	0
     1016	2020-06-03 07:38:16	1	0	1	0
      810	2020-06-03 07:38:22	1	0	1	0
      810	2020-06-03 07:38:59	1	0	1	0
     1121	2020-06-03 07:39:09	1	0	1	0
     1146	2020-06-03 07:39:49	1	0	2	0
     1013	2020-06-03 07:41:34	1	0	1	0
     1102	2020-06-03 07:46:45	1	0	1	0
      309	2020-06-03 07:47:16	1	0	1	0
     1141	2020-06-03 07:50:57	1	0	0	0
      305	2020-06-03 07:53:57	1	0	1	0
      307	2020-06-03 07:54:09	1	0	0	0
     1061	2020-06-03 07:54:17	1	0	1	0
     1047	2020-06-03 07:55:04	1	0	1	0
     1002	2020-06-03 07:55:16	1	0	1	0
     1062	2020-06-03 07:55:39	1	0	1	0
     1136	2020-06-03 07:57:06	1	0	1	0
      608	2020-06-03 07:57:58	1	0	2	0
     1165	2020-06-03 07:58:26	1	0	1	0
     1135	2020-06-03 07:59:28	1	0	1	0
      313	2020-06-03 08:00:48	1	0	2	0
      823	2020-06-03 08:03:09	1	0	16	0
      819	2020-06-03 08:03:41	1	0	2	0
     1040	2020-06-03 08:04:21	1	0	1	0
     1501	2020-06-03 08:04:31	1	0	0	0
     1126	2020-06-03 08:04:53	1	0	0	0
     1022	2020-06-03 08:05:10	1	0	1	0
     1118	2020-06-03 08:05:55	1	0	1	0
      502	2020-06-03 08:06:23	1	1	0	0
      620	2020-06-03 08:06:29	1	1	2	0
      811	2020-06-03 08:07:24	1	0	1	0
     1701	2020-06-03 08:09:27	1	0	2	0
     1703	2020-06-03 08:09:32	1	0	2	0
     1702	2020-06-03 08:09:57	1	0	2	0
     1301	2020-06-03 08:12:46	1	0	1	0
      617	2020-06-03 08:15:38	1	0	2	0
     1113	2020-06-03 08:16:35	1	0	2	0
     1113	2020-06-03 08:16:37	1	0	2	0
      604	2020-06-03 08:26:50	1	0	0	0
      101	2020-06-03 08:34:25	1	0	0	0
      637	2020-06-03 15:08:09	1	0	2	0
      502	2020-06-03 18:03:20	1	0	0	0
      702	2020-06-03 18:08:19	1	0	2	0
      702	2020-06-03 18:08:21	1	0	2	0
      702	2020-06-03 18:08:28	1	0	2	0
      637	2020-06-03 18:11:13	1	0	2	0
      617	2020-06-03 18:11:29	1	0	2	0
      617	2020-06-03 18:11:31	1	0	2	0
      604	2020-06-03 18:18:12	1	1	0	0
     1047	2020-06-03 18:32:07	1	1	1	0
      612	2020-06-03 18:36:28	1	1	2	0
      401	2020-06-03 19:01:20	1	1	1	0
     1701	2020-06-03 19:52:35	1	1	2	0
     1702	2020-06-03 19:53:47	1	1	2	0
     1703	2020-06-03 19:54:07	1	1	2	0
     1113	2020-06-03 20:10:23	1	1	2	0
     1148	2020-06-03 20:11:06	1	1	1	0
      819	2020-06-03 20:17:47	1	1	2	0
      819	2020-06-03 20:17:49	1	1	2	0
      823	2020-06-03 20:27:02	1	1	16	0
      821	2020-06-03 20:29:15	1	1	16	0
      826	2020-06-03 20:45:21	1	1	16	0
     1165	2020-06-03 21:06:03	1	1	1	0
     1102	2020-06-03 21:06:55	1	1	1	0
     1121	2020-06-03 21:09:12	1	1	1	0
     1134	2020-06-03 21:10:35	1	1	1	0
     1135	2020-06-03 21:12:04	1	1	1	0
     1137	2020-06-03 21:12:24	1	1	0	0
     1058	2020-06-03 21:13:35	1	1	1	0
     1136	2020-06-03 21:15:10	1	1	1	0
     1147	2020-06-03 21:16:16	1	1	2	0
     1147	2020-06-03 21:16:19	1	1	2	0
     1027	2020-06-03 21:19:07	1	1	1	0
     1146	2020-06-03 21:21:41	1	1	2	0
     1141	2020-06-03 21:23:50	1	1	0	0
     1118	2020-06-03 21:30:12	1	1	1	0
     1061	2020-06-03 21:32:13	1	1	1	0
     1013	2020-06-03 21:33:02	1	1	1	0
     1062	2020-06-03 21:33:32	1	1	1	0
     1022	2020-06-03 21:35:23	1	1	1	0
     1016	2020-06-03 21:38:02	1	1	1	0
     1040	2020-06-03 21:41:17	1	1	1	0
     1051	2020-06-03 21:41:31	1	1	1	0
     1051	2020-06-03 21:41:33	1	1	1	0
     1051	2020-06-03 21:41:35	1	1	1	0
      305	2020-06-03 21:54:01	1	1	0	0
      820	2020-06-03 21:56:19	1	1	0	0
      307	2020-06-03 21:56:34	1	1	0	0
     1301	2020-06-03 21:59:13	1	1	1	0
      313	2020-06-03 22:01:02	1	1	2	0
      313	2020-06-03 22:01:25	1	1	2	0
     1501	2020-06-03 22:09:49	1	1	2	0
      309	2020-06-03 22:10:07	1	1	0	0
      601	2020-06-03 22:29:01	1	1	1	0
      608	2020-06-03 22:29:04	1	1	2	0
      620	2020-06-03 22:43:02	1	1	2	0
      302	2020-06-03 23:21:48	1	1	0	0
      304	2020-06-03 23:22:04	1	1	0	0
      302	2020-06-04 05:30:40	1	0	16	0
      304	2020-06-04 05:31:57	1	0	0	0
      305	2020-06-04 05:45:02	1	0	0	0
      307	2020-06-04 05:45:47	1	0	0	0
      810	2020-06-04 05:54:09	1	0	16	0
     1301	2020-06-04 06:06:04	1	0	1	0
      401	2020-06-04 06:21:49	1	0	1	0
      309	2020-06-04 06:24:44	1	0	1	0
      811	2020-06-04 06:24:51	1	0	1	0
     1066	2020-06-04 06:45:56	1	0	16	0
     1013	2020-06-04 06:46:42	1	0	1	0
      601	2020-06-04 06:48:57	1	0	1	0
     1047	2020-06-04 06:58:00	1	0	1	0
      313	2020-06-04 07:01:24	1	0	2	0
      612	2020-06-04 07:03:45	1	0	2	0
      606	2020-06-04 07:12:38	1	0	2	0
     1040	2020-06-04 07:14:58	1	0	1	0
      821	2020-06-04 07:18:43	1	0	16	0
     1016	2020-06-04 07:19:18	1	0	1	0
      702	2020-06-04 07:23:43	1	0	1	0
     1058	2020-06-04 07:28:23	1	0	1	0
     1117	2020-06-04 07:34:34	1	0	16	0
     1135	2020-06-04 07:35:00	1	0	1	0
     1062	2020-06-04 07:35:06	1	0	1	0
     1061	2020-06-04 07:36:08	1	0	1	0
     1102	2020-06-04 07:36:37	1	0	1	0
     1121	2020-06-04 07:38:30	1	0	1	0
     1113	2020-06-04 07:44:55	1	0	2	0
     1148	2020-06-04 07:45:01	1	0	1	0
     1022	2020-06-04 07:45:26	1	0	1	0
     1154	2020-06-04 07:47:17	1	0	1	0
     1141	2020-06-04 07:48:53	1	0	0	0
      819	2020-06-04 07:50:31	1	0	2	0
      819	2020-06-04 07:50:33	1	0	2	0
     1501	2020-06-04 07:52:36	1	0	2	0
      823	2020-06-04 07:52:43	1	0	16	0
     1136	2020-06-04 07:53:40	1	0	1	0
     1146	2020-06-04 07:58:02	1	0	2	0
     1164	2020-06-04 08:00:21	1	0	16	0
     1137	2020-06-04 08:03:08	1	0	0	0
      617	2020-06-04 08:07:31	1	0	2	0
      637	2020-06-04 08:07:39	1	0	2	0
      608	2020-06-04 08:08:06	1	0	2	0
      620	2020-06-04 08:08:48	1	0	2	0
      502	2020-06-04 08:09:32	1	1	0	0
     1701	2020-06-04 08:10:21	1	0	2	0
     1703	2020-06-04 08:10:32	1	0	2	0
     1702	2020-06-04 08:11:05	1	0	2	0
      636	2020-06-04 08:14:17	1	0	2	0
      604	2020-06-04 08:25:57	1	0	0	0
      101	2020-06-04 08:37:27	1	0	0	0
      502	2020-06-04 17:47:44	1	0	0	0
      702	2020-06-04 18:05:04	1	0	2	0
      702	2020-06-04 18:06:26	1	1	2	0
      702	2020-06-04 18:06:28	1	1	2	0
      617	2020-06-04 18:06:34	1	1	2	0
      636	2020-06-04 18:09:58	1	1	2	0
      604	2020-06-04 18:10:34	1	1	0	0
      637	2020-06-04 18:12:51	1	1	2	0
      612	2020-06-04 18:26:49	1	1	2	0
      612	2020-06-04 18:26:51	1	1	2	0
     1701	2020-06-04 18:56:51	1	1	2	0
     1702	2020-06-04 18:56:55	1	1	2	0
     1703	2020-06-04 18:57:02	1	1	2	0
      401	2020-06-04 19:02:03	1	1	1	0
     1113	2020-06-04 20:06:35	1	1	2	0
     1113	2020-06-04 20:06:37	1	1	2	0
     1148	2020-06-04 20:08:00	1	1	1	0
     1117	2020-06-04 20:23:34	1	1	16	0
      608	2020-06-04 21:00:41	1	1	2	0
      608	2020-06-04 21:00:43	1	1	2	0
     1136	2020-06-04 21:04:23	1	1	1	0
     1165	2020-06-04 21:04:34	1	1	1	0
     1135	2020-06-04 21:04:57	1	1	1	0
     1146	2020-06-04 21:05:25	1	1	2	0
      821	2020-06-04 21:05:41	1	1	16	0
     1501	2020-06-04 21:06:03	1	1	0	0
     1058	2020-06-04 21:06:14	1	1	1	0
      818	2020-06-04 21:06:17	1	1	1	0
     1154	2020-06-04 21:07:10	1	1	1	0
      819	2020-06-04 21:08:26	1	1	2	0
     1137	2020-06-04 21:09:20	1	1	0	0
     1040	2020-06-04 21:09:58	1	1	1	0
     1134	2020-06-04 21:10:25	1	1	1	0
      823	2020-06-04 21:13:05	1	1	16	0
     1141	2020-06-04 21:22:00	1	1	0	0
     1147	2020-06-04 21:22:41	1	1	2	0
     1062	2020-06-04 21:22:57	1	1	1	0
     1013	2020-06-04 21:25:44	1	1	1	0
     1047	2020-06-04 21:27:14	1	1	1	0
     1047	2020-06-04 21:27:17	1	1	1	0
     1054	2020-06-04 21:27:35	1	1	1	0
     1061	2020-06-04 21:28:50	1	1	1	0
     1066	2020-06-04 21:29:01	1	1	16	0
     1016	2020-06-04 21:33:23	1	1	1	0
     1035	2020-06-04 21:36:28	1	1	1	0
      620	2020-06-04 21:56:33	1	1	2	0
      601	2020-06-04 22:09:51	1	1	2	0
     1164	2020-06-04 22:35:37	1	1	1	0
     1022	2020-06-04 22:49:05	1	1	1	0
     1301	2020-06-04 22:56:47	1	1	1	0
      811	2020-06-04 22:57:00	1	1	1	0
      302	2020-06-04 23:03:43	1	1	0	0
      305	2020-06-04 23:03:55	1	1	0	0
      307	2020-06-04 23:04:08	1	1	0	0
      309	2020-06-04 23:04:39	1	1	1	0
      304	2020-06-04 23:04:47	1	1	0	0
      313	2020-06-04 23:05:17	1	1	2	0
      401	2020-06-05 05:50:30	1	0	1	0
      601	2020-06-05 06:59:24	1	0	1	0
      606	2020-06-05 07:05:24	1	0	2	0
      606	2020-06-05 07:05:26	1	0	2	0
      612	2020-06-05 07:12:52	1	0	2	0
      810	2020-06-05 07:15:53	1	0	1	0
      302	2020-06-05 07:25:13	1	0	0	0
     1016	2020-06-05 07:31:55	1	0	1	0
      617	2020-06-05 07:34:08	1	0	2	0
      702	2020-06-05 07:34:31	1	0	1	0
     1014	2020-06-05 07:36:30	1	0	16	0
     1058	2020-06-05 07:36:41	1	0	1	0
     1301	2020-06-05 07:37:13	1	0	1	0
      604	2020-06-05 07:37:23	1	0	0	0
      821	2020-06-05 07:37:56	1	0	0	0
     1061	2020-06-05 07:38:12	1	0	1	0
     1117	2020-06-05 07:40:49	1	0	16	0
     1040	2020-06-05 07:40:57	1	0	1	0
     1047	2020-06-05 07:41:19	1	0	1	0
      313	2020-06-05 07:45:24	1	0	17	0
      313	2020-06-05 07:45:26	1	0	16	0
     1066	2020-06-05 07:50:33	1	0	16	0
     1121	2020-06-05 07:51:33	1	0	1	0
      304	2020-06-05 07:56:49	1	0	0	0
     1165	2020-06-05 07:56:55	1	0	1	0
     1146	2020-06-05 07:58:06	1	0	2	0
     1147	2020-06-05 07:58:16	1	0	2	0
     1062	2020-06-05 07:59:16	1	0	1	0
     1137	2020-06-05 08:00:36	1	0	0	0
     1501	2020-06-05 08:03:43	1	0	1	0
      309	2020-06-05 08:05:11	1	0	1	0
      823	2020-06-05 08:07:08	1	0	16	0
     1013	2020-06-05 08:07:33	1	0	1	0
      313	2020-06-05 08:07:58	1	0	2	0
      307	2020-06-05 08:08:05	1	0	0	0
      305	2020-06-05 08:09:18	1	0	1	0
     1022	2020-06-05 08:10:03	1	0	1	0
      819	2020-06-05 08:13:48	1	0	2	0
      819	2020-06-05 08:13:50	1	0	2	0
      620	2020-06-05 08:15:00	1	0	2	0
      811	2020-06-05 08:17:15	1	0	1	0
     1164	2020-06-05 08:17:24	1	0	16	0
     1701	2020-06-05 08:17:49	1	0	2	0
      636	2020-06-05 08:17:55	1	0	2	0
     1703	2020-06-05 08:18:17	1	0	2	0
     1702	2020-06-05 08:18:51	1	0	2	0
      608	2020-06-05 08:25:32	1	0	2	0
      502	2020-06-05 09:27:37	1	0	2	0
      502	2020-06-05 09:27:39	1	0	2	0
      502	2020-06-05 09:27:41	1	0	2	0
      702	2020-06-05 18:01:30	1	1	2	0
      702	2020-06-05 18:01:32	1	1	2	0
      617	2020-06-05 18:02:35	1	1	2	0
      612	2020-06-05 18:08:41	1	1	2	0
      636	2020-06-05 18:11:57	1	1	2	0
      604	2020-06-05 18:12:57	1	1	0	0
      826	2020-06-05 18:13:07	1	1	16	0
      823	2020-06-05 18:13:28	1	1	16	0
     1701	2020-06-05 18:15:47	1	1	2	0
     1703	2020-06-05 18:16:04	1	1	2	0
     1702	2020-06-05 18:16:09	1	1	2	0
      401	2020-06-05 19:17:41	1	5	1	0
     1117	2020-06-05 20:12:54	1	1	16	0
      819	2020-06-05 20:13:32	1	1	2	0
      819	2020-06-05 20:13:34	1	1	2	0
     1501	2020-06-05 20:19:44	1	1	2	0
     1113	2020-06-05 20:22:02	1	1	2	0
     1148	2020-06-05 20:24:07	1	1	1	0
      810	2020-06-05 20:25:55	1	1	1	0
      822	2020-06-05 20:34:19	1	1	2	0
      620	2020-06-05 20:42:23	1	1	2	0
      601	2020-06-05 21:06:09	1	1	1	0
      608	2020-06-05 21:06:22	1	1	2	0
     1165	2020-06-05 21:06:38	1	1	1	0
      818	2020-06-05 21:06:44	1	1	1	0
      821	2020-06-05 21:07:53	1	1	16	0
     1121	2020-06-05 21:08:23	1	1	1	0
     1136	2020-06-05 21:09:30	1	1	1	0
     1137	2020-06-05 21:11:14	1	1	0	0
     1058	2020-06-05 21:11:43	1	1	1	0
      820	2020-06-05 21:12:00	1	1	0	0
     1061	2020-06-05 21:13:24	1	1	16	0
     1146	2020-06-05 21:14:03	1	1	2	0
     1154	2020-06-05 21:14:32	1	1	1	0
     1022	2020-06-05 21:15:38	1	1	1	0
     1062	2020-06-05 21:17:57	1	1	1	0
     1147	2020-06-05 21:18:12	1	1	2	0
     1013	2020-06-05 21:18:23	1	1	1	0
     1054	2020-06-05 21:18:48	1	1	1	0
     1047	2020-06-05 21:19:28	1	1	1	0
     1169	2020-06-05 21:20:11	1	1	1	0
     1164	2020-06-05 21:21:11	1	1	1	0
     1066	2020-06-05 21:21:21	1	1	16	0
     1016	2020-06-05 21:22:32	1	1	1	0
     1040	2020-06-05 21:23:16	1	1	1	0
     1301	2020-06-05 22:37:40	1	1	2	0
      811	2020-06-05 22:39:02	1	1	1	0
      313	2020-06-05 22:40:18	1	1	17	0
      313	2020-06-05 22:40:21	1	1	16	0
      309	2020-06-05 22:40:35	1	1	0	0
      313	2020-06-05 22:40:38	1	1	16	0
      307	2020-06-05 22:40:44	1	1	0	0
      305	2020-06-05 22:40:51	1	1	0	0
      302	2020-06-05 22:41:50	1	1	0	0
      304	2020-06-05 22:41:59	1	1	0	0
      401	2020-06-06 05:48:53	1	0	1	0
      612	2020-06-06 07:05:54	1	0	2	0
      601	2020-06-06 07:17:10	1	0	1	0
      302	2020-06-06 07:24:19	1	0	0	0
     1121	2020-06-06 07:35:01	1	0	1	0
      702	2020-06-06 07:37:54	1	0	1	0
      606	2020-06-06 07:38:03	1	0	2	0
      606	2020-06-06 07:38:05	1	0	2	0
      820	2020-06-06 07:39:06	1	0	0	0
      617	2020-06-06 07:39:28	1	0	2	0
     1016	2020-06-06 07:40:18	1	0	1	0
      313	2020-06-06 07:43:00	1	0	2	0
     1102	2020-06-06 07:43:14	1	0	1	0
      309	2020-06-06 07:45:21	1	0	0	0
      810	2020-06-06 07:45:45	1	0	1	0
     1135	2020-06-06 07:48:04	1	0	1	0
     1501	2020-06-06 07:50:28	1	0	1	0
     1136	2020-06-06 07:53:15	1	0	1	0
     1141	2020-06-06 07:57:00	1	0	0	0
